fips,number_of_deaths,total_population,area_per_square_mile,population_density_per_square_mile,minority_percentage,limited_english,multi_unit_housing,mobile_homes,overcrowding_rank,no_vehicle_household,institutionalized_ranker,housing_and_transportation,social_vulnerability,"Less than a high school diploma, 2015-19","High school diploma only, 2015-19","Some college or associate's degree, 2015-19","Bachelor's degree or higher, 2015-19"
48455,388.0,14360.0,693.6285835,20.70272238,0.5804,0.6536,0.0901,0.9768,0.5944,0.4187,0.0755,0.3095,0.6794,1792.0,3802.0,3633.0,1364.0
48457,398.0,21371.0,924.494569,23.11641487,0.5778,0.6323,0.205,0.872,0.8962,0.6154,0.958,0.9472,0.8348,2718.0,6500.0,3872.0,2026.0
48459,746.0,40295.0,582.9335324,69.12451894,0.5603,0.673,0.1993,0.859,0.9274,0.1624,0.3387,0.4744,0.5941,3948.0,9605.0,9576.0,4768.0
48461,44.0,3475.0,1241.322023,2.799434744,0.9245,0.9637,0.0669,0.5046,0.9414,0.7182,0.4508,0.5772,0.7093,594.0,1001.0,601.0,234.0
48463,333.0,27055.0,1551.944596,17.4329677,0.9739,0.9615,0.2687,0.8039,0.9312,0.6807,0.46,0.8239,0.9322,4049.0,4912.0,4783.0,2996.0
48465,544.0,48862.0,3144.748154,15.53765122,0.9876,0.9927,0.5425,0.5737,0.9656,0.8376,0.7233,0.9624,0.9675,9374.0,7211.0,7492.0,5425.0
48467,914.0,53070.0,842.5655617,62.98619646,0.4986,0.73,0.1079,0.8542,0.6909,0.1624,0.3098,0.2951,0.5368,5876.0,13065.0,13202.0,6009.0
48469,1143.0,90989.0,882.1059706,103.1497383,0.9023,0.8437,0.7555,0.4935,0.9265,0.5033,0.3534,0.767,0.7424,9765.0,18587.0,19867.0,12033.0
48471,853.0,69926.0,784.1861157,89.1701582,0.8341,0.8239,0.9491,0.8074,0.6921,0.2496,0.9936,0.9691,0.6835,6509.0,18574.0,11813.0,9701.0
48473,527.0,47049.0,513.3362342,91.65337818,0.9175,0.9335,0.4266,0.8523,0.9567,0.2939,0.9436,0.9268,0.8943,5002.0,9297.0,8247.0,6034.0
48475,192.0,11396.0,835.6023689,13.63806569,0.921,0.9128,0.4167,0.7192,0.3251,0.6587,0.2104,0.3938,0.6046,1575.0,2671.0,2205.0,918.0
48477,447.0,34544.0,603.9599296,57.19584745,0.7577,0.7864,0.7011,0.5963,0.7055,0.2206,0.8698,0.7956,0.653,3113.0,7292.0,6799.0,6284.0
48479,2182.0,266006.0,3361.476098,79.13368777,0.9994,0.9975,0.8854,0.4518,0.9968,0.7049,0.2372,0.8704,0.9478,49087.0,38292.0,35295.0,28650.0
48481,628.0,41377.0,1086.150044,38.09510501,0.9051,0.9166,0.6495,0.6068,0.8691,0.5033,0.2541,0.6928,0.8325,5865.0,7432.0,8832.0,4861.0
48483,90.0,5642.0,914.5225744,6.169339235,0.716,0.9067,0.0366,0.4279,0.9561,0.234,0.2426,0.2124,0.5883,716.0,1089.0,1209.0,610.0
48485,2018.0,132148.0,627.7800056,210.5004919,0.7351,0.7867,0.8389,0.2076,0.7386,0.6154,0.9484,0.8927,0.7622,11300.0,26740.0,26806.0,19455.0
48487,225.0,13061.0,970.8674099,13.45291836,0.8048,0.7755,0.6883,0.1751,0.8306,0.788,0.8045,0.8739,0.9013,2021.0,3012.0,2477.0,1346.0
48489,267.0,21944.0,590.5862242,37.15630182,0.9946,0.985,0.2044,0.4578,0.985,0.6807,0.9261,0.8634,0.9952,4556.0,4741.0,2821.0,1178.0
48491,3875.0,490619.0,1118.3326,438.7058019,0.7934,0.8532,0.9344,0.1086,0.674,0.0462,0.1331,0.2114,0.1917,24500.0,74262.0,113722.0,149594.0
48493,571.0,46444.0,803.7341874,57.7852737,0.8259,0.8259,0.1866,0.8902,0.8889,0.1519,0.2617,0.4193,0.4346,4114.0,11940.0,9835.0,7197.0
48495,117.0,7723.0,841.1161228,9.181847536,0.9414,0.9748,0.2082,0.5014,0.8042,0.6705,0.256,0.4476,0.7332,1421.0,1396.0,1415.0,380.0
48497,956.0,62089.0,904.3912429,68.65280982,0.5985,0.8039,0.2006,0.9112,0.788,0.0974,0.4085,0.4304,0.5113,6533.0,15461.0,14455.0,8003.0
48499,827.0,43198.0,645.2360368,66.94914347,0.5209,0.6148,0.1862,0.7106,0.7953,0.0497,0.7042,0.4495,0.5823,4926.0,10763.0,11199.0,5366.0
48501,90.0,8316.0,799.7147385,10.39870794,0.9554,0.9936,0.2553,0.66,0.986,0.3986,0.0,0.3773,0.7125,1779.0,1275.0,1200.0,619.0
48503,342.0,18275.0,914.4686414,19.98428286,0.5852,0.8055,0.2515,0.489,0.7746,0.3814,0.3894,0.3696,0.5899,2123.0,4201.0,3747.0,2402.0
48505,158.0,14335.0,998.4119803,14.35780047,0.9978,0.9984,0.0863,0.9752,0.9959,0.7182,0.0242,0.6476,0.9796,3063.0,2477.0,1569.0,933.0
48507,169.0,12107.0,1297.406262,9.331695363,0.9981,0.9726,0.1878,0.7122,0.9554,0.9911,0.5253,0.8988,0.9987,2351.0,2317.0,1655.0,770.0
49001,67.0,6437.0,2582.899527,2.492160432,0.4008,0.7615,0.2149,0.2869,0.9217,0.0497,0.2493,0.1522,0.2315,424.0,1248.0,1350.0,807.0
49003,518.0,51528.0,5745.577918,8.968288435,0.4279,0.5667,0.5769,0.1691,0.5228,0.1907,0.1063,0.0996,0.1923,2211.0,9891.0,12147.0,7630.0
49005,704.0,118824.0,1164.744448,102.0172281,0.5107,0.7542,0.8309,0.0888,0.7596,0.1907,0.6167,0.4737,0.3136,4298.0,12683.0,21674.0,24015.0
49007,306.0,20733.0,1479.182944,14.01652181,0.5256,0.4454,0.4862,0.5116,0.631,0.4537,0.6202,0.5896,0.6001,1104.0,3547.0,6192.0,2239.0
49009,0.0,751.0,696.9027536,1.077625244,0.0923,0.539,0.0,0.9784,0.1385,0.006,0.9796,0.2859,0.0777,24.0,161.0,163.0,54.0
49011,2257.0,329292.0,299.0099093,1101.274539,0.4954,0.5524,0.8074,0.113,0.6855,0.0974,0.0516,0.1598,0.0961,8786.0,42660.0,74051.0,76128.0
49013,226.0,20078.0,3235.342516,6.205834437,0.4712,0.6855,0.106,0.7424,0.9061,0.0974,0.4476,0.3763,0.3623,1322.0,4326.0,4405.0,1726.0
49015,148.0,10570.0,4462.274577,2.368747108,0.3196,0.5393,0.0933,0.6905,0.6845,0.0704,0.0926,0.1232,0.212,392.0,1908.0,2986.0,1026.0
49017,68.0,5020.0,5175.14617,0.97002091,0.3604,0.5008,0.4575,0.5202,0.5164,0.1404,0.8153,0.4514,0.4355,253.0,1247.0,1055.0,892.0
49019,128.0,9428.0,3672.848396,2.566945047,0.4155,0.0,0.7431,0.8848,0.6918,0.0318,0.2525,0.5361,0.3664,462.0,1967.0,2503.0,1979.0
49021,500.0,47751.0,3296.335953,14.48608415,0.4492,0.7287,0.9039,0.3403,0.4998,0.2038,0.3486,0.375,0.4928,2023.0,6757.0,11325.0,8544.0
49023,104.0,10507.0,3391.67728,3.097877284,0.2754,0.476,0.1382,0.2763,0.936,0.1261,0.4069,0.2053,0.2722,566.0,2446.0,2319.0,1012.0
49025,96.0,7216.0,3989.944301,1.80854655,0.3079,0.2442,0.1019,0.4865,0.5018,0.1261,0.2996,0.0895,0.1442,400.0,1161.0,2173.0,1591.0
49027,139.0,12604.0,6604.985038,1.908255647,0.5097,0.8545,0.4276,0.3922,0.7717,0.1907,0.4046,0.3225,0.3467,936.0,2409.0,2903.0,1620.0
49029,71.0,10645.0,609.1683239,17.47464466,0.1525,0.4429,0.0,0.0108,0.5279,0.0029,0.0,0.0016,0.0022,121.0,1266.0,2534.0,2551.0
49031,0.0,1859.0,758.4378861,2.451090635,0.1391,0.517,0.0,0.4167,0.7323,0.042,0.5094,0.1465,0.4524,117.0,527.0,393.0,263.0
49033,0.0,2284.0,1028.846363,2.219962165,0.3626,0.6234,0.2038,0.6705,0.8039,0.0083,0.0223,0.1493,0.276,63.0,468.0,592.0,336.0
49035,9728.0,1092518.0,742.0520411,1472.292965,0.6714,0.8717,0.9586,0.0694,0.8656,0.4537,0.2025,0.5075,0.347,65628.0,161676.0,233110.0,254184.0
49037,200.0,15540.0,7820.005016,1.987211002,0.908,0.9118,0.1636,0.7924,0.9669,0.4734,0.631,0.7625,0.921,1367.0,2920.0,3118.0,1659.0
49039,271.0,28551.0,1589.929986,17.9573945,0.4585,0.7157,0.6106,0.3518,0.9411,0.0372,0.9465,0.6956,0.581,1724.0,5113.0,7141.0,3698.0
49041,242.0,20913.0,1910.432696,10.94673476,0.2875,0.6059,0.4238,0.4015,0.6966,0.1519,0.4823,0.3098,0.3324,1236.0,4328.0,5210.0,2440.0
49043,235.0,39009.0,1870.579997,20.85395977,0.4916,0.8217,0.9796,0.057,0.5307,0.021,0.0624,0.1302,0.0694,1393.0,4380.0,6529.0,15046.0
49045,617.0,61986.0,6941.954546,8.929185518,0.5186,0.666,0.6361,0.326,0.6441,0.1754,0.0678,0.1907,0.2687,3418.0,11466.0,14778.0,9490.0
49047,377.0,36308.0,4482.366703,8.100185105,0.5431,0.6412,0.6517,0.5304,0.8953,0.1175,0.1687,0.4113,0.3193,2983.0,7301.0,7325.0,3297.0
49049,3333.0,564177.0,2003.58799,281.5833409,0.5221,0.7619,0.872,0.0694,0.9099,0.0704,0.6205,0.5037,0.2891,16174.0,49075.0,112013.0,122208.0
49051,194.0,27895.0,1177.00651,23.69995388,0.5116,0.8255,0.7584,0.0146,0.8329,0.021,0.0611,0.1433,0.1038,1027.0,4144.0,6253.0,7575.0
49053,1530.0,151959.0,2426.943519,62.61332362,0.4826,0.702,0.6463,0.2652,0.9039,0.0872,0.3095,0.3359,0.4511,7579.0,24989.0,44307.0,29980.0
49055,0.0,2716.0,2461.075491,1.103582564,0.2833,0.7138,0.2989,0.2913,0.7128,0.042,0.5279,0.2006,0.233,207.0,437.0,718.0,415.0
49057,2496.0,241328.0,576.2651296,418.7794603,0.6141,0.8297,0.8539,0.1391,0.7673,0.4734,0.2798,0.4897,0.4241,14562.0,46044.0,56935.0,38100.0
50001,335.0,36926.0,766.3276658,48.18565432,0.2541,0.4686,0.5957,0.3862,0.3563,0.4358,0.8962,0.5705,0.1649,1654.0,7403.0,6295.0,10068.0
50003,530.0,36503.0,675.001135,54.07842759,0.1624,0.0869,0.5282,0.2709,0.3677,0.6807,0.7641,0.5415,0.2916,2250.0,7409.0,6599.0,9227.0
50005,392.0,30859.0,649.0188384,47.54715607,0.135,0.2512,0.5193,0.482,0.5444,0.5193,0.7354,0.6479,0.3346,1874.0,7607.0,5818.0,6257.0
50007,1377.0,160510.0,536.5814807,299.1344386,0.375,0.6549,0.9026,0.1659,0.39,0.7049,0.8545,0.758,0.156,6032.0,20348.0,25765.0,54980.0
50009,108.0,6173.0,663.6035827,9.302240314,0.1067,0.5011,0.0739,0.4323,0.1086,0.3986,0.0404,0.0194,0.2919,625.0,2175.0,1167.0,766.0
50011,582.0,48625.0,633.8380734,76.71517702,0.1939,0.1738,0.6246,0.4368,0.538,0.5495,0.1617,0.3836,0.1353,3202.0,13020.0,9840.0,8254.0
50013,92.0,6945.0,81.80792304,84.89397777,0.248,0.3145,0.1312,0.5737,0.22,0.1175,0.0,0.0188,0.0073,376.0,1422.0,1377.0,2096.0
50015,266.0,25136.0,458.8719219,54.77781228,0.1592,0.4101,0.5683,0.3824,0.6272,0.2763,0.6199,0.4655,0.149,1276.0,4546.0,5165.0,6792.0
50017,334.0,28897.0,687.0257895,42.06101203,0.1016,0.212,0.3502,0.489,0.4928,0.4734,0.6103,0.4362,0.1659,1739.0,7671.0,5637.0,6169.0
50019,399.0,27076.0,693.5844748,39.03778268,0.1111,0.2779,0.3407,0.482,0.3025,0.6587,0.6737,0.455,0.3859,2311.0,7798.0,5400.0,4256.0
50021,885.0,60133.0,929.8156766,64.67195759,0.1006,0.1897,0.7797,0.2455,0.8707,0.8071,0.7501,0.9214,0.3165,3161.0,14703.0,11670.0,13166.0
50023,654.0,58963.0,687.0382784,85.82200127,0.184,0.1748,0.7332,0.2257,0.17,0.6934,0.7529,0.5218,0.1277,2636.0,11250.0,10401.0,17463.0
50025,601.0,43609.0,785.5018093,55.5173769,0.2257,0.1942,0.7221,0.2709,0.4381,0.6807,0.7609,0.687,0.2935,2413.0,9400.0,7889.0,12110.0
50027,722.0,55894.0,969.5769127,57.64782481,0.1442,0.2875,0.6437,0.3442,0.3362,0.4877,0.4766,0.3712,0.1296,2727.0,12080.0,10846.0,15879.0
51001,600.0,33060.0,449.3074654,73.57990363,0.802,0.8669,0.4018,0.767,0.5766,0.8472,0.7081,0.8787,0.8319,4360.0,8633.0,5938.0,4576.0
51003,846.0,104287.0,720.8019029,144.6819155,0.6087,0.7555,0.9522,0.1815,0.0952,0.234,0.8953,0.4082,0.1328,5789.0,11493.0,15440.0,40215.0
51005,304.0,15919.0,445.4651339,35.73568118,0.2983,0.3407,0.6208,0.3518,0.2104,0.5495,0.4788,0.3352,0.3719,1572.0,4530.0,3438.0,1688.0
51007,246.0,12793.0,355.2689615,36.00933768,0.6749,0.1273,0.0446,0.8281,0.4457,0.0704,0.2047,0.1098,0.2085,1497.0,3787.0,2408.0,1591.0
51009,466.0,31999.0,473.9375953,67.51732784,0.6348,0.6243,0.1232,0.5304,0.5511,0.4734,0.7275,0.4308,0.4702,3264.0,8176.0,6944.0,4339.0
51011,243.0,15314.0,333.4721588,45.92287421,0.6215,0.2012,0.3209,0.7335,0.2623,0.4187,0.0446,0.1713,0.3811,1567.0,3766.0,3462.0,2319.0
51013,1077.0,226092.0,25.99178007,8698.596224,0.781,0.8529,0.9994,0.0064,0.7319,0.9519,0.2989,0.7482,0.1226,9794.0,13487.0,19446.0,130252.0
51015,911.0,74330.0,967.0424963,76.86321985,0.3091,0.2846,0.4508,0.4667,0.0592,0.1261,0.795,0.2136,0.1273,6962.0,21353.0,14268.0,12526.0
51017,0.0,4558.0,529.1600644,8.613650777,0.3088,0.2582,0.7396,0.2572,0.2295,0.6425,0.5934,0.4588,0.311,305.0,1350.0,993.0,500.0
51019,1113.0,76933.0,759.9004984,101.2408864,0.4072,0.3655,0.467,0.61,0.1019,0.234,0.07,0.0812,0.0888,5655.0,17138.0,17340.0,16558.0
51021,112.0,6612.0,357.7296115,18.48323367,0.1786,0.1127,0.2092,0.8669,0.3136,0.3473,0.9621,0.588,0.2684,565.0,2098.0,1581.0,701.0
51023,413.0,33192.0,541.2045449,61.32986191,0.2496,0.3543,0.3926,0.4167,0.0586,0.1519,0.1203,0.028,0.0255,1775.0,7919.0,7875.0,6943.0
51025,332.0,16573.0,566.195698,29.27079817,0.929,0.4903,0.1843,0.9004,0.4537,0.872,0.9538,0.8975,0.9042,2644.0,4473.0,3518.0,1670.0
51027,530.0,23158.0,502.762671,46.06149449,0.1251,0.1633,0.3216,0.9656,0.0478,0.7587,0.7803,0.6886,0.7033,4895.0,5739.0,3805.0,1924.0
51029,254.0,17030.0,579.6563029,29.37947869,0.7994,0.3149,0.1181,0.936,0.3231,0.6587,0.9497,0.7472,0.7947,2556.0,5422.0,3114.0,1582.0
51031,790.0,55061.0,503.8821765,109.2735615,0.5657,0.3235,0.4094,0.6944,0.1445,0.234,0.1207,0.1127,0.2041,5118.0,12812.0,12969.0,8945.0
51033,458.0,29640.0,527.5198707,56.18745691,0.7727,0.3251,0.1334,0.4429,0.1248,0.5033,0.879,0.2783,0.4215,3042.0,7685.0,5596.0,4053.0
51035,484.0,29733.0,474.6531215,62.64153474,0.1337,0.5072,0.2063,0.8026,0.1318,0.4877,0.0554,0.1423,0.3757,4270.0,7999.0,6627.0,3340.0
51036,147.0,7086.0,182.8169742,38.76007701,0.928,0.106,0.1732,0.6622,0.2493,0.2763,0.0,0.0614,0.2607,1107.0,2092.0,1457.0,803.0
51037,218.0,12232.0,475.2921593,25.7357496,0.7281,0.0876,0.1827,0.8434,0.0401,0.9093,0.2649,0.3489,0.7488,1419.0,3415.0,2697.0,918.0
51041,3655.0,331839.0,423.3730716,783.7980784,0.7759,0.7791,0.844,0.0509,0.235,0.0704,0.2295,0.0704,0.1652,17713.0,54442.0,65382.0,93507.0
51043,192.0,14307.0,175.8949345,81.33832872,0.4276,0.3028,0.7278,0.0064,0.0443,0.4537,0.3569,0.1082,0.1143,1131.0,3067.0,2828.0,3332.0
51045,0.0,5195.0,329.5344442,15.76466464,0.0057,0.0528,0.7494,0.8787,0.0,0.5985,0.0287,0.3547,0.2668,346.0,1416.0,1120.0,892.0
51047,654.0,48952.0,379.2416095,129.0786632,0.6851,0.815,0.6753,0.113,0.7281,0.4187,0.6775,0.5419,0.4963,4772.0,10712.0,10018.0,8844.0
51049,130.0,9769.0,297.4604426,32.84134157,0.7806,0.0,0.0573,0.7424,0.2229,0.788,0.0398,0.1913,0.6374,1172.0,2710.0,2166.0,1057.0
51051,335.0,15304.0,330.5450593,46.29928529,0.007,0.1009,0.4721,0.971,0.2954,0.9376,0.6492,0.886,0.7272,2452.0,4181.0,3052.0,1165.0
51053,404.0,28155.0,503.7188681,55.89427314,0.7876,0.4502,0.4152,0.6351,0.3301,0.2038,0.6501,0.3451,0.6074,3453.0,7382.0,5843.0,3823.0
51057,178.0,11130.0,257.0894685,43.2923218,0.8558,0.3387,0.3779,0.6622,0.4623,0.3814,0.4429,0.3913,0.4113,1394.0,2973.0,2146.0,1370.0
51059,6358.0,1132887.0,390.8600172,2898.446887,0.8711,0.9421,0.985,0.0181,0.8067,0.234,0.1,0.3044,0.1643,58665.0,99809.0,141424.0,480163.0
51061,803.0,68025.0,647.656862,105.0324701,0.5533,0.6746,0.6864,0.057,0.1219,0.1076,0.0538,0.0185,0.0322,3610.0,12768.0,14204.0,17487.0
51063,214.0,15587.0,380.9244799,40.91887191,0.2248,0.5237,0.148,0.816,0.5524,0.1076,0.057,0.1417,0.2458,1507.0,4146.0,3399.0,2567.0
51065,314.0,26046.0,286.0100264,91.06673751,0.5893,0.0471,0.0,0.2964,0.3063,0.0497,0.7848,0.0735,0.0653,1720.0,4651.0,6370.0,6544.0
51067,860.0,56230.0,690.439681,81.44085797,0.4384,0.3776,0.5374,0.7122,0.4906,0.2939,0.6444,0.5743,0.4228,4850.0,14250.0,12802.0,8920.0
51069,966.0,82321.0,413.4992786,199.0837814,0.4903,0.6804,0.5858,0.3337,0.6444,0.1404,0.3352,0.262,0.1754,6456.0,19325.0,17039.0,16864.0
51071,329.0,16871.0,355.8162591,47.41492152,0.142,0.3658,0.3381,0.6004,0.2716,0.5339,0.0977,0.1869,0.3079,1340.0,4686.0,3884.0,2193.0
51073,618.0,37021.0,217.8066691,169.9718386,0.4814,0.0627,0.3145,0.4578,0.0656,0.2496,0.0876,0.0312,0.0277,2821.0,8762.0,9168.0,6300.0
51075,288.0,21979.0,281.4246767,78.09905036,0.6074,0.3674,0.1589,0.2302,0.2283,0.0318,0.8357,0.0818,0.0446,1475.0,4083.0,4409.0,7159.0
51077,261.0,15180.0,442.2166921,34.32706244,0.2337,0.3572,0.2531,0.7864,0.063,0.6297,0.7278,0.4575,0.5845,2250.0,4468.0,3634.0,1649.0
51079,207.0,19085.0,156.144089,122.2268491,0.5021,0.6714,0.4066,0.4518,0.3684,0.2038,0.1114,0.0949,0.27,1888.0,3873.0,3854.0,3935.0
51081,236.0,11698.0,295.2328735,39.62295886,0.9436,0.3244,0.6094,0.8921,0.304,0.8771,0.9914,0.9656,0.8443,1954.0,3630.0,2406.0,805.0
51083,673.0,35305.0,817.7294042,43.17442887,0.8099,0.3699,0.418,0.7319,0.2722,0.8898,0.5521,0.681,0.7479,4611.0,8938.0,7475.0,3835.0
51085,1166.0,102199.0,468.5668246,218.109765,0.496,0.4499,0.6925,0.0672,0.0802,0.0551,0.4642,0.0608,0.0258,5018.0,18615.0,20357.0,29042.0
51087,3561.0,321921.0,233.7028012,1377.48028,0.8532,0.8083,0.9452,0.0181,0.3368,0.5033,0.0834,0.2073,0.2633,18757.0,48174.0,60812.0,99221.0
51089,929.0,52209.0,382.346275,136.5489961,0.6953,0.6718,0.5107,0.7574,0.5568,0.5801,0.2684,0.5715,0.8488,7537.0,12957.0,12069.0,5268.0
51091,0.0,2230.0,415.1558021,5.371477379,0.001,0.0,0.0917,0.4578,0.3617,0.788,0.0,0.1458,0.0911,215.0,725.0,511.0,422.0
51093,485.0,36027.0,315.6246544,114.1450755,0.6918,0.2595,0.6813,0.5575,0.2171,0.2496,0.1003,0.1761,0.191,3182.0,7345.0,8651.0,7107.0
51095,810.0,71900.0,142.4683279,504.6735723,0.6272,0.5979,0.8494,0.1566,0.1258,0.1076,0.34,0.1041,0.0914,2672.0,9674.0,14650.0,27426.0
51097,150.0,7140.0,315.1703413,22.65441592,0.7412,0.6304,0.0439,0.6046,0.85,0.2206,0.0,0.1515,0.2681,620.0,1938.0,1430.0,1234.0
51099,285.0,25260.0,179.638037,140.616099,0.6549,0.2394,0.425,0.3719,0.1391,0.1519,0.0595,0.0287,0.0423,1172.0,4607.0,5338.0,6246.0
51101,218.0,16156.0,273.9409628,58.97621091,0.6291,0.4607,0.1216,0.1691,0.2611,0.0372,0.0312,0.0035,0.0427,912.0,3944.0,4230.0,2417.0
51103,197.0,11055.0,133.3066205,82.92911451,0.7125,0.099,0.389,0.2964,0.0462,0.7049,0.1627,0.1124,0.1197,829.0,2646.0,2429.0,2717.0
51105,475.0,24911.0,435.5186722,57.19846608,0.2611,0.2929,0.2209,0.8138,0.4782,0.8195,0.851,0.8376,0.8195,4188.0,6205.0,5597.0,2015.0
51107,1887.0,362435.0,515.7561894,702.7254494,0.8214,0.8758,0.9182,0.0181,0.3916,0.042,0.0395,0.0672,0.0863,15519.0,31378.0,51134.0,155565.0
51109,540.0,34350.0,496.3007954,69.21205914,0.6081,0.5103,0.306,0.5699,0.5571,0.313,0.0322,0.17,0.3069,3873.0,8575.0,7464.0,6308.0
